Der Staat hat seine schwarze Null auf Kosten der arbeitenden Bevölkererung erwirtschaftet Durch Niedriglöhne und hohe Abgaben in zehn Jahren Aufschwung Jetzt will Gabriel die Mittelschicht noch mal schröpfen Das ist nicht sozial das ist das Gegenteil 	OFFENSE	OFFENSE
Klar Wenn man den Ostdeutschen nur besser erklärt hätte warum ihre Biografien massenhaft entwertet ihr bisheriges Leben oft einfach in die Tonne gekloppt und viele ihrer Rentenansprüche nicht anerkannt wurden wäre heute alles viel besser Endlich sagt es mal einer 🤦‍♂️🤦‍♂️🤦‍♂️ 	OFFENSE	OFFENSE
Trainer entlassen Spieler vergraulen alles auf den Kopf stellen und dann hinschmeißen Dieses Verhalten ist empörend und unverantwortlich Es zeigt dass kurzfristige Entscheidungen durch Investoren im Sport verantwortungsvolle Vereinsführung nicht ersetzen können Klinsmann	OFFENSE	OFFENSE
Für diese Frage wurde ich von focusonline als Verschwoerungstheoretiker hingestellt Leider gibt es fast keine freie Presse mehr 	OFFENSE	OFFENSE
ver1504en Immer diese Söder Fanboys mit schwachen Argumenten und viel Wut über Kritiker 😃😃😃	OFFENSE	OFFENSE
Seehofer twittert auf Arabisch Tausende demonstrieren für Grenzöffnung  Die üblichen Berufsdemonstranten drs linken bis linksfaschistischen Spektruns Kinder und Jugendliche als ahnungslose Opfer ⁦KayGottschalk1⁩ Fluechtlingskrise  	OFFENSE	OFFENSE
Wieder einmal Blödsinn Das was Sie verbreiten hat mit seriösen Journalismus nichts mehr zu tun 	OFFENSE	OFFENSE
Was reitet eigentlich den ArminLaschet CDU Oder ist das auch ein virus Laschet fordert Lockerung der Quarantänepflicht  	OFFENSE	OFFENSE
Kemmerichs Kinder müssen unter Polizeischutz zur Schule Ehefrau wird bespuckt 	OTHER	OFFENSE
moechtegern86 StBrandner bodoramelow Die Linke ist die offizielle Nachfolge Partei der SED Die haben sich das sogar vor Gericht erstritten bodoramelow ist kein Sozialdemokrat sondern lupenreiner Kommunist 	OFFENSE	OFFENSE
Merkel und die Altparteien haben ihr sozialistisches Gesicht in Thüringen gezeigt Die Demokratie wurde nun endgültig zu Grabe getragen Es gibt nur noch eine alternative und das ist die Alternative für Deutschland AfD 	OFFENSE	OFFENSE
+++ Wahnsinn So schotten sich die Altparteien noch weiter von den Bürgern ab - wir von der AfD sind und bleiben dagegen +++nurnochAfD	OFFENSE	OFFENSE
Kleine Mädchen mit großen Kulleraugen FehlanzeigeJunge Männer mit klarer Botschaft Alle Bullen sind Schweine wurden vom Sozialisten Asselborn in Empfang genommen Der sprach von einem schönen Tag für Luxemburg 	OFFENSE	OFFENSE
Links-grüne Deutschlandhasser kochen vor Wut In meiner heutigen Rede entlarve ich die Verschlagenheit radikaler Islamverbände 	OFFENSE	OFFENSE
Man braucht auch keinen linken Ministerpräsidenten um die Heuchelei dieser Partei zu erkennen Vorgestern verweigerte Ramelow symbolisch den Handschlag heute stimmt er persönlich für den AfD-Parlamentsvize /TM 	OFFENSE	OFFENSE
andikynast Personenschützer sollen Personen schützen und nicht Unbeteiligte schubsen schon gar nicht wenn sie keinerlei Hoheitsrechte haben Erdogan war schon weg also nichts zu schützen Daher ist dieser Typ ein unqualifizierter gewalttätiger Amateur der sich nicht unter Kontrolle hat	OFFENSE	OFFENSE
Unglaublich unterirdische Rede von Gauland zur Thüringen Wahl im Bundestag noafd noNazis	OFFENSE	OFFENSE
In Istanbul stauen sich die Busse die die neue Migrantewelle an die türkische Grenze bringen Migranten welche von türk-syri Grenze kommen werden in die EU durchgewunken Darunter sind mehr als 80% aus Idlib der fallenden Hochburg der IS-Terroristen	OTHER	OFFENSE
minority stress = der Stress als Minderheit zu leben Dieser Stress kann krank machen und sozial ausgrenzen Für diesen Stress ist nicht der Gestresste sondern die Gesellschaft verantwortlich die ihn ausübt Eine politische Aufgabe 	OTHER	OFFENSE
PiWi2701 Frank_Pasemann Tino_Chrupalla Ralf_Stegner spdde Die_Gruenen dieLinke AfDimBundestag Was sind Sie für ein faschistoider dümmlicher Schwätzer ohne AnstandTypen wie Sie werden in jeder Diktatur gebraucht Widerlich	OFFENSE	OFFENSE
Scheiß Deutscher Amateur-Boxer Abud Abu auf der Straße verprügelt Unfassbar Täter sofort abschieben 	OFFENSE	OFFENSE
lederwalze Wenn der angerichtete Schadendurch den Lockdown sichtbar wirdglaube ich nicht  dass Sie weiter sowirres Zeug faseln	OFFENSE	OFFENSE
demokratienetz wanderwitz Es ist mehr als absurd dass jemand wie Sie - der einen AfD-Hetz-Tweet nach dem anderen retweetet - einen Demokraten als Hetzer bezeichnet	OFFENSE	OFFENSE
Liebe zeitonline wie kann man gerade solche Fragen aufwerfen Ob Merkel von der Leyen oder Söder Spahn ob Frau oder Mann als Arzt Pfleger oder ehrenamtlicher Helfer Jeder macht seinen Job Mit Verstand Einsatz und Herz das ist was zählt 👍 	OTHER	OFFENSE
MiRo_SPD Bring mich nicht auf dumme Gedanken 😁	OTHER	OFFENSE
Lesenswerte Analyse im libertären Magazin efonline zu Hanau AfD und Medien Auffällig wie besonders die früher bürgerliche FAZ linksgrüne Diffamierung verbreitet Es schreibt ein Insider Klaus Peter Krause war Ressortleiter der FrankfurterAllgemeine Erschreckend 	OFFENSE	OFFENSE
Asoziale Marktwirtschaft ⬇️ 	OFFENSE	OFFENSE
Nie wieder Faschismus - Die Vorsitzende der Fraktion Linksfraktion Amira_M_Ali erinnert mit diesen Worten die demokratischen Parteien an die Lehre aus der Naziherrschaft 	OTHER	OFFENSE
Irrsinn dein Name ist RöttgenErdogan unterstützt ISISgreift Syrien an eindeutig gegen das Völkerrecht bricht trotz Mrd€ von dt Steuergeldern den Flüchtlingspakt und schickt illegale Migranten in Richtung EU Alles nur ein Hilferuf Irre IStandWithGreece 	OFFENSE	OFFENSE
Lückenpresse ARD 	OFFENSE	OFFENSE
Keine Partei wird öfter angegriffen als die AfD😡Auch wir in München werden im Wahlkf zur Kommunalwahl massiv behindert und ausgegrenzt Plakate werden zerstört Beleidigungen an Infoständen sind an der TagesordnungWir bleiben stark💪	OTHER	OFFENSE
Dieser ignorante Mann hat definitiv keine Vorstellung was seit Jahren in der Region Idlib für Gräuel von den islamistischen Terroristen begangen wurden Hätte er sich einmal die Mühe gemacht Damaskus Homs Aleppo oder das christliche Maalula zu besuchen wüsste er das 	OFFENSE	OFFENSE
Basta  Ein Großteil meiner ital Familie lebt in Cania Büffelmozzarelle sind ein Traum aber Mafia ist ein Krebsgeschwür Roberto Saviano hat den Zusammenhang zwischen Privatisierung Giftmüll und Mafia in Gomorrha geschildert Ein Land wird vergiftet 	OFFENSE	OFFENSE
Meine persönliche Erklärung zu dem Abstimmungsverhalten der linksfraktion bei dem Antrag der Union »Anerkennung der von den Nationalsozialisten als ›Asoziale‹ und ›Berufsverbrecher‹ Verfolgten« im Kulturausschuss und im Bundestag 	OFFENSE	OFFENSE
