Tonnenweise Sondermüll - 6000 Windkraftanlagen sollen dieses Jahr abgerissen werdenSie verlieren nach 20 Jahren die EEG-Förderung und die BetriebserlaubnisAbriss und Entsorgung ist finanziell und technisch ungeklärtDas Ende der EnergiewendeAfD	OTHER	OTHER
War dort wahrePatrioten 	OTHER	OFFENSE
Jetzt wird es langsam HuxleySchöne Neue WeltDie alte Oma-Umweltsau soll weniger Fleisch essenWeniger FleischWeniger CO₂Mehr Profit für die Alten-VerwahranstaltenKopfschüttelnd  zornig Bochum AWO Seniorenheim	OFFENSE	OTHER
Zum Appell beim Sultan v Bosporus - Merkel wird vor Erdogan auf die Knie fallen Wie ist der faule Flüchtlingsdeal zu sichern Können wir uns noch mehr von der Türkei abhängig machen Statt eigener Grenzschutz Ausverkauf dt Interessen / Q 	OFFENSE	OTHER
Einfalter feldenfrizz Hallaschka_HH potzdamma victorperli Die Immunität kann erst aufgehoben werden wenn ein Staatsanwalt Anklage erhebt Deswegen haben wir Strafanzeige gestellt	OTHER	OTHER
Ich wusste schon immer dass victorperli und meine Wenigkeit mit unserer Strafanzeige gegen die schwarze Super Null die letzen glaubwürdigen Vertreter bayerischer Interessen sind ScheuerRuecktritt 	OTHER	OTHER
Ach SPD SigmarGabriel	OTHER	OFFENSE
Was unsere TrumpVersteher bei der FAZ_NET bis heute nicht wahrhaben wollen DEN Westen nicht gibt es nicht mehr Trump hat die einst still erodierende Gemeinsamkeit von Ideen Interessen und Institutionen zwischen Europa  USA brutal aufgekündigt   	OFFENSE	OTHER
Mit der Neuen Mitte hat die SPD mal über 40% der Menschen überzeugt Vielen war wichtig dass sich Arbeit wieder lohnt Darüber spricht die SPD kaum noch sondern über immer neue Steuern Wir können die Stimme derer sein die genug haben vom Abkassieren 	OTHER	OTHER
IlkaLochner A einfach nur A	OFFENSE	OFFENSE
👤KonstantinKuhle und johannesvogel haben Recht Die Pläne der BReg zur Gesichtserkennung erinnern an den Überwachungsstaat den China immer weiter ausbaut Das sagt viel über Seehofers Verständnis von Grundrechten aus	OTHER	OTHER
Sag mal n-tv geht’s noch Option bei Wiederholungstätern Künast befürwortet Gefängnis für Hass-Posts - 	OFFENSE	OFFENSE
Ministerin Karliczekwann nehmen Sie Stellung zum Skandal um MobbingVertreibung’ des weltberühmten Hirnforschers  Nikos 	OTHER	OTHER
Mit dieser lächerlichen weil halbherzigen Entscheidung im Fall Künast macht es das Landgericht Berlin nur noch schlimmer Das darf man auch als Laie als juristischen Offenbarungseid ansehen 	OFFENSE	OTHER
Also Robert Habeck mit seiner klaren Haltung ist mir da  deutlich lieber als alle Trumpversteher von CDU und Junge Union 	OFFENSE	OFFENSE
bizimkiez u67bleibt Dankeschön ❤️ 💪🏽✊🏼 nazilere karşı omuz omuza NazisRaus	OFFENSE	OTHER
Weil die Kohlekraftwerke für mind 30 % der deutschen CO2-Emissionen verantwortlich sind kann man mit kleinen Fehlern beim Kohleausstieg so großen Schaden anrichten Die freien Zertifikate müssen auf jeden Fall gelöscht werden 	OTHER	OTHER
Resonanzkatast1 Atomreisfleisch ColognePride Die Abkürzung steht für Lesben Schwule Bisexuelle Trans* und Inter*	OTHER	OFFENSE
Die Flucht des Tübinger Hirnforschers Logothetis und seines Teams nach China ist ein großer Verlust für unsere Wissenschaftslandschaft Die Freiheit von Forschung und Lehre ist in Deutschland auch von moralinsauren Shitstorm-Aktivisten bedroht fdpbt 	OFFENSE	OTHER
NeinEs war lediglich einer von sehr und zu vielen großen Fehlern von Frau Merkel ihren Zu- und Wasserträgern und ihren Altparteien	OTHER	OTHER
Wer regiert denn seit 15 bzw 70 Jahren😉 cdu csu Altparteien 	OTHER	OFFENSE
Renaissance heißt soviel wie Wiedergeburt Da stellt sich die Frage wer hat denn die Wirtschaftspolitik sterben lassen und ist dann ausgerechnet derjenige ein guter Geburtshelfer Wer regiert seit 15 bzw über 70 Jahren cdu csu Altparteien Altparteienlabern 	OTHER	OFFENSE
JETZT WIRD’S RICHTIG GRÜN - heute starten ⁦bielefeldgruen⁩ mit ihrem Neujahrsempfang ins Kommunalwahljahr 2020 NRW 	OTHER	OFFENSE
Buntland in der Mitte	OTHER	OFFENSE
+++ Framing und Propaganda in Reinform - die Grünen und der Energiegipfel +++Auf dem Energiegipfel wird die 	OFFENSE	OFFENSE
GeckosAnarchist SPIEGEL_Politik - TB	OTHER	OTHER
BReg will mit dem nationalen Aktionsplan Integration direkt in den Heimatländern noch mehr Einwanderer anwerben und eine weitere Schleuse für Masseneinwanderung in unsere Sozialsysteme öffnen Nur  die AfD will das nicht niemals 	OTHER	OTHER
Die biodeutsche taz-Redaktion kritisiert die mangelnde Diversität im deutschen Handball Das ist typisch für die Links-Grünen LangstreckenLuisa gegen das Vielfliegen Linke Eltern für Multikulti-Schulen aber nicht für die eigenen Kinder Doppelmoral 	OFFENSE	OFFENSE
Alice_Weidel so sieht das WDR-Team aus das dies fordert 	OTHER	OFFENSE
Dass sich die CDUMV einer Partei anbiedert deren oberste Funktionäre freudestrahlend an Demonstrationen teilnehmen auf denen Deutschland verrecke skandiert wird und deren Jugendorganisation auf die Deutschland-Fahne uriniert sagt alles was die Wähler wissen müssen 	OFFENSE	OFFENSE
Eine überzeugte Meinungsänderung sieht anders aus Nach der Kehrtwende bei der Gesichtserkennung will Seehofer nun den Staatstrojaner wieder aufwärmen Nicht mit uns fdpbt Wen noch erinnert das Ganze an den Kf gegen die Hydra- 	OTHER	OTHER
Genau so ist das mit dem Klimakommunismus  Ökosozialismus Im Kern totalitärJeder Grünen-Wähler sollte sich ganz genau überlegen ob er wirklich sein Auto abgeben nie wieder in den Urlaub fliegen  seine Heizung zuhause abschalten willUnd das alles wofürAfD 	OFFENSE	OTHER
Marxzell-Pfaffenroth LKW-Durchfahrverbot für Gefahrguttransporte umgehend prüfen 	OTHER	OFFENSE
Mehrheiten müssen immer noch in Wahlen gewonnen werden und jede Stimme zählt gleich viel CDUCSU will diese Grundsätze anscheinend abschaffen - ziemlich durchschaubar dieses Manöver bei sinkenden Umfrage- und Wahlergebnissen demokratie 	OTHER	OTHER
Cappuccino mit Claudia 💚Wer hat noch nichts vor für kommenden Sonntag- Dann kommt nach Germerng ins Cafe Paintner Ich lade euch und Sie herzlich ein mit der wunderbaren Claudia Roth und 	OTHER	OFFENSE
Diese SPD hat fertig Völlig fertig Und je schneller sie untergeht desto besser für unser Land 	OFFENSE	OTHER
Oh Kollege Lindner c_lindner lebt nochNach 15 Tagen heftigem Nachdenken traut er sich fast so etwas wie Kritik am infantil-arroganten Habeck zu üben Mutig mutigMußte erst geklärt werden ob die FDPSchleimspur zu den Grünen nicht taktisch besser wäreDavos 	OFFENSE	OTHER
wdrhandball Nach Omalied Neues aus der WDR-Anstalt Zu viele weiße Spieler beim Handball Lieber Tom Buhrow Ist als nächstes der Ball zu rund	OFFENSE	OFFENSE
HeikoMaas Was bedeutet Nie wieder für Sie Nie wieder Auschwitz Nie wieder Antisemitismus Wenn es mehr als nur eine Phrase ist sollte man klare Kante gegen antisemitische Regime zeigen Iran	OTHER	OTHER
Ist jetzt Hessen dran Rot/Grün hatte Bildung in NRW runter-und abgewirtschaftet Grün/Schwarz dann Baden- Württemberg Die aktuellen PISA- Werte müssen Warnsignal sein Doch Grün sieht grünBlind durch Ideologie 	OFFENSE	OFFENSE
Es gibt keine totalitären 	OTHER	OFFENSE
so viel Sarkasmus hätte ich der EZB  gar nicht zugetraut Wenn es mal bei keine Zinsen geblieben wäre Negativzins Enteignung Sparer Draghi 	OTHER	OTHER
Die AfD schlägt offenbar Töne an die Rechtsterroristen gerne hören So war es schon immer Mit den Worten fängt es an NoAfD Lübcke Rechtsterror 	OFFENSE	OTHER
Mit Licht Musik  Kultur die Erinnerung lebendig halten gegen Hass Mord  Nazi-Terror Montag lese ich im Rahmen des Konzerts der großartigen Maria Farantouri aus Texten der Mauthausen-Kantate von Theodorakis/Kanelis 	OTHER	OTHER
Die AfD ist die Nährlösung auf der Gewalt und Terror gedeihen können 	OFFENSE	OTHER
realAlexBlank fdp Sorry aber q e d Das fordere ich gerade nicht geradezu im Gegenteil Ohne die USA geht es nicht	OTHER	OTHER
Schnellklickgesellschaft arbeitet sich an Habeck Trump und Greta ab Statt Pseudodebatten zu führen wäre ein Blick auf die grüne Agenda in Davos erhellend zB CO2-neutrales Fliegen voranzutreiben Dann hätten Grüne eine Sorge weniger😉fdpbt fdp  	OTHER	OFFENSE
Was Dorfkinder wollen - schnelles Internet - eine guten regelmäßigen ÖPNV mit Bus und Bahn - Schulen wo nicht der Putz von der Decke fälltWas Dorfkinder von der Bundesregierung kriegen- die schwarze Null- share pics von der Landwirtschaftsministerin 	OTHER	OTHER
Volker_Beck AndiScheuer der war gut	OTHER	OFFENSE
Volle Solidarität mit Canan Gemeinsam streiten wir gegen Nazis Rassismus Antisemitismus wir stehen zusammen ✊💚LieblingXhain 	OTHER	OTHER
JanisDetert roth_florian CSUMuenchen Markus_Soeder CSU Die hält sich von selber klein	OTHER	OFFENSE
peterunfried Marionette der Identitären 	OFFENSE	OFFENSE
IngmarStadelman ZDFheute Man müsste die Leistungen kennen die aus den Beiträgen zur Sozialversicherung entstehen sonst ist das Äpfel mit Birnen verglichen	OTHER	OTHER
muenchner661 ZDFheute Doch er sagte etwas anderes nämlich dass man die 42% auf das gesamte Einkommen bezahlen muss Und das stimmt nun mal nicht	OTHER	OTHER
TomThompsonFfm Zwangshesse Du hältst Steuern für Raub	OTHER	OTHER
Saukopfessen der Feuerwehr im Landkreis Karlsruhe Axel_Fischer olavgutting 	OTHER	OFFENSE
Gabriel DeutscheBank 	OTHER	OFFENSE
Ich finde nicht krass was Habeck über Trump sagt Ich finde krass nach Davos zu fahren um Trump zu hören und davon ernsthaft noch enttäuscht zu sein Das wäre mir nicht mal gelungen wenn ich die ganze Mini Bar ausgetrunken hätte	OTHER	OTHER
novoklar aufstehen_de Jeder kann das halten wie er/sie will Nur muss deswegen ja nicht die Krankenkasse für Placebos bezahlen während arme Kinder das Brillengestell nicht mehr vernünftig finanziert bekommen	OTHER	OTHER
2 Kaputte Universitäten und Brücken nützen unseren Enkelkindern wohl kaum Die schwarze Null ist auch ein schwarzes Loch weil sie die etwa die Privatisierung von Autobahnen fördert die teuer für die Steuerzahler ist als jeder Kredit Tschentscher SPD Hamburg schwarzeNull	OTHER	OTHER
Direkte Konfrontation ✅Bullen angreifen ✅Die linken Gewalttäter aus Antifa und Autonomen haben gehalten was sie versprochen haben Hoffentlich bekommen sie die Konsequenzen unseres Rechtsstaates zu spürenle2501 linksunten DankePolizei Leipzig 	OTHER	OFFENSE
Gut dass Leute wie sixtus nicht zu entscheiden haben wo unsere Soldatinnen und Soldaten hingehören Hat wohl noch nie was von StaatsbürgerInUniform gehört BahnBW Bundeswehr 	OTHER	OTHER
Thomaschke Volker_Beck mq86mq Das sind meine persönlichen Überlegungen	OTHER	OFFENSE
Volker_Beck Thomaschke mq86mq Lassen Sie es uns diskutieren	OTHER	OFFENSE
ChewysHomies Ja bei Lanz saß aber der echte Verkehrsminister Scheuer	OTHER	OFFENSE
Nur noch 135% der befragten Bayern wollen dass Scheuer im Amt bleibt Über 70% fordern seinen Abgang als Verkehrsminister ➡️ 	OTHER	OTHER
Sigmar Gabriel sagte mal Sozialdemokraten müssen hingehen wo das Leben ist wo es stinkt Mit seinem Wechsel in den Aufsichtsrat der Deutschen Bank macht der Satz endlich Sinn	OFFENSE	OTHER
Bananenschnabel alex_lingel SEK und BKA haben den Bodyguard ermahnt Offenbar also keine Kleinigkeit	OFFENSE	OFFENSE
Häh Pumuckl ist rückständig Du Depp - wie wir in Bayern freundlich antworten 	OFFENSE	OFFENSE
AnneWill Christoph von Marschall Jetzt lassen wir mal die ganze Ideologie weg mit den europäischen Ölkonzeren die Krieg um Öl führen und ergänzt dann ganz unideologisch dass Russland in Libyen kein Interesse an Frieden hat Ganz sachliche Analyse bravo	OFFENSE	OTHER
Immer häufiger wird im Meinungsstreit Gewalt angedroht oder gar ausgeübt Wir dürfen nicht zulassen dass sich hier ein Klima aus Hass und Angst breit macht Ob gegen Politik Medien Staat ob gegen Minderheiten oder Andersdenkende - gewalttätiger Hass muss bestraft werden 	OTHER	OFFENSE
Andis_Soapbox spdde Woher weißt Du denn wie hoch die Rente für heute Jüngere sein wird Problematisch wird die Boomer-Generation aber danach wird’s wieder besser Die Leistung für die KV ist ziemlich gut und die AV zahlt jetzt zB Kurzarbeitergeld - das gibt’s nicht überall	OTHER	OTHER
vulcanbiker ZDFheute Der Spitzensteuersatz wirkt nur auf die Spitze Auf das gesamte Einkommen bezahlt man mit 57T€ zu versteuerndem  Einkommen 19% Steuern	OTHER	OTHER
Nun spricht auch Mieterbund aus was wir LINKE fordern Ohne Mietendeckel 6Jahremietenstopp  Millionen neue Sozialwohnungen wird Mietenexplosion Wohnungsnot  Wohnungslosigkeit die Metropolen Uni-Städte und Menschen kaputt machen 	OTHER	OTHER
Ich halte zu dir Karamba Bleib wie du bist Du bist ein aufrechter Mensch und SozialdemokratSPD zusammenhalt Nach Schüssen auf Abgeordnetenbüro SPD-Politiker Diaby erhält Morddrohung 	OTHER	OTHER
Gabriel DeutscheBank 	OTHER	OFFENSE
Habecks Attacken auf Trump sind flegelhaft  zeugen von schlechtem Benehmen Wer hohe Staatsämter anstrebt  außenpolitisch etwas erreichen will muss hart in der Sache aber in angemessenem Ton argumentieren CSU ASPderCSU csu_bt cducsubt	OFFENSE	OTHER
Was für eine Schande BKin Merkel habe Erdogan beim Bau von türkischen  Flüchtlingsunterkünften in Syrien  Unterstützung zugesagt Das ist nichts anderes als Erdogans ethnische Säuberungen finanziell abzusichern Mein Interview im DLF zur Reise 	OFFENSE	OTHER
gelbhaar LINKEPELLI Quatsch Lesen Sie meine Tweets Dann können Sie sich Ihr Schämen nämlich sparen Ich stehe klar gegen jede Art von Extremismus Hier fand aktuell linke Gewalt statt und auf die habe ich hingewiesen Zum Mord an W Lübcke habe ich mich übrigens mehrfach geäußert	OFFENSE	OTHER
Wer r2g-Regierung mit DieLinke bildet muss dann zB dafür stimmen dass Flaggenverbrennen weitergehen darf Scheint SPD und Grüne|n ja nicht besonders wichtig zu sein Mich macht wütend brennende Israel-Flaggen zu ertragen keineMeinungsäußerung 	OTHER	OTHER
Auweia 😬🤦‍♂️ 	OFFENSE	OTHER
Friedliche Koexistenz Völkerrecht inklusive Bündnisse Abrüstung Über mein Herangehen an linke Außenpolitik referierte ich heute bei der rosaluxstiftung 	OTHER	OFFENSE
Karamba Diaby ist ein Politiker der Deutschland zu einem besseren und weltoffeneren Land machen will Kompetent sehr sympathisch und kein Karrierist Feige Bedrohungen durch Rassisten müssen entschieden bekämpft werden Sonst stirbt unsere Demokratie 	OTHER	OTHER
Nur weil jemand demokratisch gewählt wurde verdient er keine Narrenfreiheit Trump ist nach allem was wir wissen eine Gefahr für den Weltfrieden und den Klimaschutz ein offenbar notorischer Lügner und vermeintlicher Frauenbelästiger Das müssen Politiker auch sagen dürfen 	OFFENSE	OFFENSE
Luebeck noafd rechtsterror 	OTHER	OTHER
Frauenchemie raeuberhose Geht mir genauso	OTHER	OFFENSE
Schon mal davon gehört dass Eltern ihr Sorgerecht verlieren sollen weil ihre Kinder an Nazidemos teilnehmen Nein Na dann noch Fragen Ginge es um das Kindeswohl hätte man die Kids diesem Verfahren nie aussetzen dürfen Pfui Staatsanwaltschaft  	OFFENSE	OFFENSE
Das Team ist der Star - keine blöde Idee eigentlich Grad für eine demokratisch-sozialistische Partei wie ⁦dieLinke⁩ Mal drüber nachdenken 👍 	OTHER	OTHER
Ich verstehe die Aufregung nicht Verbrecher suchen wir seit Jahren mit Gesichtsfahndungsfotos Was ist der Unterschied ob ein Mensch am Bahnhof sitzt und nach den Gesuchten Ausschau hält oder eine Kamera cducsu 	OTHER	OFFENSE
Glücksspiel im Internet wird also legal Geldgier siegt über Moral Freiheit die ich meineerbärmlich	OFFENSE	OTHER
Völlig unverständlich und unbedingt im INSO Berlin AGH zu klären - Wer Antifaschistisches Gedenken verhindert muss sich fragen lassen wem er den Raum überlässt keinfussbreit b2501 nonazis berlin_vvn_bda 	OTHER	OFFENSE
Genauso lieber ⁦HasnainKazim⁩ ich mag diese Opferrolle nicht in die man von diesen Leuten gezwungen wird Die Bedrohung und derHass dominieren den Alltagder eigentlich selbstgewählter journalistischer ArbeitFamilie uä vorbehalten sein sollte 	OTHER	OTHER
Ein Grund Feminismus zu feiern 30 Jahre gibt es das FRIEDA Frauenzentrum in friedrichshain Berlin 	OTHER	OFFENSE
gloreiche36 KeinBockAufNazi BerlingegenNazi Dankeschön 💪🏽♥️👌🏼	OTHER	OFFENSE
Mangelhafte Rechtschreibung kein gravierendes Problem wegen Autokorrektur Diese Aussage ist inakzeptabel u menschenverachtend Unsere Kinder müssen zu mündigen Bürgern gebildet werden Oder haben die Grünen Angst von solchen Bürgern abgewählt zu werden	OFFENSE	OFFENSE
Verzicht Verbote und CO2-Preiscducsubt und spdbt haben unser Land an den Rand des Ruins gewirtschaftet Die Klimahysterie soll uns an Abschwung und Verarmung gewöhnen die uns deren Politik eingebrockt hatAuf diese Parteien kann man verzichten auf das Auto nicht 	OFFENSE	OTHER
Ich habe wirklich alles angehörtKaum zu ertragen dieser nichtssagende Imagefilm der CDU akk macht nicht eine einzige klare Aussage zur von der Merkelregierung verschuldeten Situation in Deutschland geschweige denn zur Zukunft unserer Heimat UnwählbarDeshalb AfD 	OFFENSE	OTHER
roth_florian Gruene_Muenchen Soll ich demnächst mal so schreiben wer von prominenten Grünen einen SUV fährt Beispielsweise in München 😂😎	OTHER	OFFENSE
Linke Antidemokraten blockieren AfDFraktionLSA Veranstaltung in Salzwedel Stehe seit einigen Minuten  warte dass mich die Polizei durch die von Linken Grünen  SPD hofierten gewaltbereiten Teile der Zivilgesellschaft führt Ich komme durch da gibt es kein Vertun Für🇩🇪👍 	OTHER	OFFENSE
Wenn er mal auf dem cdu-Thron sitzen sollte wird seine Halbwertszeit etwa bei der von Martin Schulz liegenSchulzzug Merzzug 	OTHER	OTHER
